URL,Final URL,Redirected,Status,Template,Blocks,Integrations,Complexity,Migration Method
https://www.dentsplysirona.com/en/discover/discover-by-brand/ossix-bone.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/ossix-bone.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/ossix-plus.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/ossix-plus.html,no,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/ossix-volumax.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/ossix-volumax.html,no,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/palodent-family.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/palodent-family.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/prime-bond-universal.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/prime-bond-universal.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/primeprint/digital-workflows.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/primeprint/digital-workflows.html,no,200,Basic Content Page,"Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/primeprint/indications-and-materials.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/primeprint/indications-and-materials.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/primeprint/primeprint-clinical-cases.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/primeprint/primeprint-clinical-cases.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/primeprint/resources.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/primeprint/resources.html,no,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/primeprint/software-downloads.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/primeprint/software-downloads.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/primescan.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/primescan.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/pureclave.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/pureclave.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/sdr-flow--.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/sdr-flow--.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/sdr-flow-plus.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/sdr-flow-plus.html,no,200,Basic Content Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/sidexis-4.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/sidexis-4.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/sidexis-4/downloads.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/sidexis-4/downloads.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/simplant.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/simplant.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/sinius.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/sinius.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/siroseal.html,https://www.dentsplysirona.com/en/discover/discover-by-category/infection-control-systems.html,yes,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/smartlite-pro.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/smartlite-pro.html,no,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/sprayvit.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/sprayvit.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/become-a-provider.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/become-a-provider.html,no,200,Basic Content Page,"Video, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/cases-and-results.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/cases-and-results.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/education-and-support.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/education-and-support.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/suresmile-simulator.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/suresmile-simulator.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/suresmile-system.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/suresmile-system.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/value-of-suresmile.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/suresmile-aligners/value-of-suresmile.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/symbios.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/symbios.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/vionex.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/vionex.html,no,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-brand/x-smart-pro-plus.html,https://www.dentsplysirona.com/en/explore/endodontics/brands/x-smart-pro-plus.html,yes,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Cards, Banner, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/discover/discover-by-brand/x-smart-pro-plus/resources.html,https://www.dentsplysirona.com/en/discover/discover-by-brand/x-smart-pro-plus/resources.html,no,200,Basic Content Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category.html,https://www.dentsplysirona.com/en/explore/all-categories.html,yes,200,Explore / Category Landing,"Hero, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/discover/discover-by-category/cad-cam.html,https://www.dentsplysirona.com/en/discover/discover-by-category/cad-cam.html,no,200,Basic Content Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/cad-cam/cerec.html,https://www.dentsplysirona.com/en/explore/cad-cam/product-topics/cerec.html,yes,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/discover/discover-by-category/cad-cam/contact.html,https://www.dentsplysirona.com/en/discover/discover-by-category/cad-cam/contact.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/cad-cam/downloads.html,https://www.dentsplysirona.com/en/discover/discover-by-category/cad-cam/downloads.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab.html,https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab.html,no,200,Basic Content Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/cad-cam-materials-for-dental-laboratories.html,https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/cad-cam-materials-for-dental-laboratories.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/contact.html,https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/contact.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/digital-dentures/digital-mill-dentures.html,https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/digital-dentures/digital-mill-dentures.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/inlab-downloads.html,https://www.dentsplysirona.com/en/discover/discover-by-category/dental-lab/inlab-downloads.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/endodontics.html,https://www.dentsplysirona.com/en/explore/endodontics.html,yes,200,Explore / Category Landing,"Hero, Teaser, Carousel, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/discover/discover-by-category/endodontics/contact.html,https://www.dentsplysirona.com/en/explore/endodontics/contact.html,yes,200,Explore / Category Landing,"Hero, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/discover/discover-by-category/endodontics/root-canal-cleaning.html,https://www.dentsplysirona.com/en/explore/endodontics/product-topics/root-canal-cleaning.html,yes,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/discover/discover-by-category/endodontics/root-canal-shaping.html,https://www.dentsplysirona.com/en/explore/endodontics/product-topics/root-canal-shaping.html,yes,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/discover/discover-by-category/imaging-systems.html,https://www.dentsplysirona.com/en/discover/discover-by-category/imaging-systems.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/imaging-systems/contact.html,https://www.dentsplysirona.com/en/discover/discover-by-category/imaging-systems/contact.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/imaging-systems/extraoral-imaging.html,https://www.dentsplysirona.com/en/discover/discover-by-category/imaging-systems/extraoral-imaging.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry.html,https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry/bone-and-soft-tissue-regeneration.html,https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry/bone-and-soft-tissue-regeneration.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry/contact.html,https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry/contact.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry/ev-implant-family.html,https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry/ev-implant-family.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry/ev-prosthetics.html,https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry/ev-prosthetics.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry/implant-systems.html,https://www.dentsplysirona.com/en/discover/discover-by-category/implant-dentistry/implant-systems.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/infection-control-systems.html,https://www.dentsplysirona.com/en/discover/discover-by-category/infection-control-systems.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/infection-control-systems/contact.html,https://www.dentsplysirona.com/en/discover/discover-by-category/infection-control-systems/contact.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/instruments/electric-handpieces.html,https://www.dentsplysirona.com/en/discover/discover-by-category/instruments/electric-handpieces.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/instruments/software-downloads.html,https://www.dentsplysirona.com/en/discover/discover-by-category/instruments/software-downloads.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/instruments/turbines.html,https://www.dentsplysirona.com/en/discover/discover-by-category/instruments/turbines.html,no,200,Brand / Product Page,"Carousel, Video, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; YouTube; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/intraoral-scanners.html,https://www.dentsplysirona.com/en/discover/discover-by-category/intraoral-scanners.html,no,200,Basic Content Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/intraoral-scanners/downloads.html,https://www.dentsplysirona.com/en/discover/discover-by-category/intraoral-scanners/downloads.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/intraoral-scanners/resources.html,https://www.dentsplysirona.com/en/discover/discover-by-category/intraoral-scanners/resources.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/orthodontics.html,https://www.dentsplysirona.com/en/discover/discover-by-category/orthodontics.html,no,200,Basic Content Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/orthodontics/appliance-fabrication.html,https://www.dentsplysirona.com/en/discover/discover-by-category/orthodontics/appliance-fabrication.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/orthodontics/contact.html,https://www.dentsplysirona.com/en/discover/discover-by-category/orthodontics/contact.html,no,200,Basic Content Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/orthodontics/interproximal-reduction.html,https://www.dentsplysirona.com/en/discover/discover-by-category/orthodontics/interproximal-reduction.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/orthodontics/patient-care-and-records.html,https://www.dentsplysirona.com/en/discover/discover-by-category/orthodontics/patient-care-and-records.html,no,200,Brand / Product Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/restorative.html,https://www.dentsplysirona.com/en/explore/restorative.html,yes,200,Explore / Category Landing,"Hero, Teaser, Carousel, Accordion, Step, Cards, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/discover/discover-by-category/restorative/cad-cam-materials-for-the-dental-practice.html,https://www.dentsplysirona.com/en/discover/discover-by-category/restorative/cad-cam-materials-for-the-dental-practice.html,no,200,Brand / Product Page,"List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Medium,Semi-Automated
https://www.dentsplysirona.com/en/discover/discover-by-category/restorative/contact.html,https://www.dentsplysirona.com/en/explore/restorative/contact.html,yes,200,Explore / Category Landing,"Hero, Embed, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,High,Manual
https://www.dentsplysirona.com/en/discover/discover-by-category/treatment-centers.html,https://www.dentsplysirona.com/en/discover/discover-by-category/treatment-centers.html,no,200,Basic Content Page,"Carousel, List, Search",Adobe DTM / Launch; Adobe Scene7 / Dynamic Media; SAP Hybris Commerce; Commerce GraphQL API; Coveo Search; reCAPTCHA; OneTrust; Google Fonts,Low,Automated
